FormattedTitle;primary_code;index_entry;parsedCodes;tags;priority;id;charCount
Douleurs intermenstruelles;N94.0;Douleur;"[""N94.0""]";[];0;5914;26
Douleur au niveau de la gorge et du thorax;R07;Douleur;"[""R07""]";[];0;5915;42
Douleur de la gorge;R07.0;Douleur;"[""R07.0""]";[];0;5916;19
Douleur thoracique respiratoire;R07.1;Douleur;"[""R07.1""]";[];0;5917;31
Douleur précordiale;R07.2;Douleur;"[""R07.2""]";[];0;5918;19
Douleur de la paroi thoracique antérieure ;R07.3;Douleur;"[""R07.3""]";[];0;5919;42
Douleur pelvienne et périnéale;R10.2;Douleur;"[""R10.2""]";[];0;5920;30
Douleur à la miction;R30;Douleur;"[""R30""]";[];0;5921;20
Douleurs à la miction ;R30.9;Douleur;"[""R30.9""]";[];0;5922;22
Douleur ne pouvant être rapportée à un seul organe ou une seule partie du corps;R52;Douleur;"[""R52""]";[];0;5923;79
Douleur aiguë;R52.0;Douleur;"[""R52.0""]";[];0;5924;13
Douleur chronique irréductible;R52.1;Douleur;"[""R52.1""]";[];0;5925;30
"Lipohypertrophie symétrique des membres; localisée et Douloureuse; avec œdème; ";E88.28;Douloureux;"[""E88.28""]";[];0;5926;79
Syndrome Douloureux persistant;F45.4;Douloureux;"[""F45.4""]";[];0;5927;30
Tic Douloureux de la face [Trousseau];G50.0;Douloureux;"[""G50.0""]";[];0;5928;37
Syndrome Douloureux du membre fantôme;G54.6;Douloureux;"[""G54.6""]";[];0;5929;37
Syndrome du membre fantôme sans élément Douloureux;G54.7;Douloureux;"[""G54.7""]";[];0;5930;50
"Syndrome Douloureux régional complexe du membre supérieur; type I";G90.50;Douloureux;"[""G90.50""]";[];0;5931;65
"Syndrome Douloureux régional complexe du membre inférieur; type I";G90.51;Douloureux;"[""G90.51""]";[];0;5932;65
"Syndrome Douloureux régional complexe; type II";G90.6;Douloureux;"[""G90.6""]";[];0;5933;46
Syndrome Douloureux épisodique familial;M79.89;Douloureux;"[""M79.89""]";[];0;5934;39
Syndrome d’hématurie Douloureuse;N39.81;Douloureux;"[""N39.81""]";[];0;5935;32
Erection Douloureuse;N48.3;Douloureux;"[""N48.3""]";[];0;5936;20
Maladie due à la Douve du foie de mouton;B66.3;Douve;"[""B66.3""]";[];0;5937;40
Douve pulmonaire;B66.4;Douve;"[""B66.4""]";[];0;5938;16
Syndrome de Down;Q90;Down;"[""Q90""]";[];0;5939;16
Kératocône dans le syndrome de Down;"Q90.9†; H19.8*";Down;"[""Q90.9"";""H19.8""]";[];0;5940;35
Infection [Dracontiase] (à): Dracunculus medinensis;B72;Dracontiase;"[""B72""]";[];0;5941;51
Ostéomyélite chronique avec fistule de Drainage;M86.4;Drainage;"[""M86.4""]";[];0;5942;47
Trait de la maladie des hématies falciformes [Drépanocytaire];D57.3;Drépanocytaire;"[""D57.3""]";[];0;5943;61
Rétinopathie Drépanocytaire proliférative;"D57.8†; H36.8*";Drépanocytaire;"[""D57.8"";""H36.8""]";[];0;5944;41
Néphropathie au cours de Drépanocytose;"D57.1†; N08.2*";Drépanocytose;"[""D57.1"";""N08.2""]";[];0;5945;38
Maladie glomérulaire au cours de Drépanocytose;"D57.8†; N08.2*";Drépanocytose;"[""D57.8"";""N08.2""]";[];0;5946;46
Syndrome de Dressler II;I24.1;Dressler;"[""I24.1""]";[];0;5947;23
Présence de Drogues et d’autres substances non trouvées normalement dans le sang;R78;Drogue;"[""R78""]";[];0;5948;80
Hématome de la gaine des grands Droits lors d’un traitement par Falithrom;"D68.33; M62.88";Droits;"[""D68.33"";""M62.88""]";[];0;5949;73
Fièvre due à des médicaments [Drug fever];R50.2;Drug fever;"[""R50.2""]";[];0;5950;41
Druses de la papille optique;H47.3;Druses;"[""H47.3""]";[];0;5951;28
Syndrome de rétraction de Duane;H50.8;Duane;"[""H50.8""]";[];0;5952;31
Syndrome de Duane avec surdité congénitale;"H50.8; H90.5";Duane;"[""H50.8"";""H90.5""]";[];0;5953;42
Trachoma Dubium;A71.0;Dubium;"[""A71.0""]";[];0;5954;15
ulcère: Duodénal;K26;Duodénal;"[""K26""]";[];0;5955;16
Infection à Helicobacter pylori au cours d’ulcère Duodénal;"K26.9; B98.0!";Duodénal;"[""K26.9"";""B98.0""]";[];0;5956;58
Ulcère Duodénal d’origine médicamenteuse;"K26.9; Y57.9!";Duodénal;"[""K26.9"";""Y57.9""]";[];0;5957;40
Gastrite et Duodénite;K29;Duodénite;"[""K29""]";[];0;5958;21
Duodénite;K29.8;Duodénite;"[""K29.8""]";[];0;5959;9
Tumeur bénigne: Duodénum;D13.2;Duodénum;"[""D13.2""]";[];0;5960;24
Ulcères aigus de l’estomac et du Duodénum;K27.3;Duodénum;"[""K27.3""]";[];0;5961;41
Fistule de l’estomac et du Duodénum;K31.6;Duodénum;"[""K31.6""]";[];0;5962;35
Polype de l’estomac et du Duodénum;K31.7;Duodénum;"[""K31.7""]";[];0;5963;34
Lésion traumatique de l’intestin grêle: Duodénum;S36.41;Duodénum;"[""S36.41""]";[];0;5964;48
Duplication de l’intestin;Q43.4;Duplication;"[""Q43.4""]";[];0;5965;25
Duplication de l’intestin grêle;Q43.40;Duplication;"[""Q43.40""]";[];0;5966;31
Duplication du rectum;Q43.42;Duplication;"[""Q43.42""]";[];0;5967;21
Duplications vues seulement à la prométaphase;Q92.4;Duplication;"[""Q92.4""]";[];0;5968;45
Fracture ouverte de Dupuytren;"S82.81; S81.87!";Dupuytren;"[""S82.81"";""S81.87""]";[];0;5969;29
ROHHAD [Syndrome d’obésité infantile d’installation rapide-dysfonctionnement hypothalamique-hypoventilation-Dysautonomie];"E66.29†; E35.8*";Dysautonomie;"[""E66.29"";""E35.8""]";[];0;5970;121
ROHHADNET [Syndrome d’obésité infantile d’installation rapide-dysfonctionnement hypothalamique-hypoventilation-Dysautonomie-tumeurs neurales];"E66.29†; E35.8*; C80.9";Dysautonomie;"[""E66.29"";""E35.8"";""C80.9""]";[];0;5971;141
Dysautonomie familiale [Riley-Day];G90.1;Dysautonomie;"[""G90.1""]";[];0;5972;34
Dyschondroplasie;Q78.4;Dyschondroplasie;"[""Q78.4""]";[];0;5973;16
Tumeur neuroépithéliale Dysembryoplasique;D33.2;Dysembryoplasique;"[""D33.2""]";[];0;5974;41
Dysenterie à Shigella Dysenteriae;A03.0;Dysenteriae;"[""A03.0""]";[];0;5975;33
Dysenterie à Shigella flexneri;A03.1;Dysenterie;"[""A03.1""]";[];0;5976;30
Dysenterie à Shigella sonnei;A03.3;Dysenterie;"[""A03.3""]";[];0;5977;28
Dysfonction ovarienne;E28;Dysfonction;"[""E28""]";[];0;5978;21
Dysfonction ovarienne: Hyperœstrogénie;E28.0;Dysfonction;"[""E28.0""]";[];0;5979;38
Dysfonction du thymus;E32.9;Dysfonction;"[""E32.9""]";[];0;5980;21
Dysfonction sinusale et surdité;"I49.8; H90.5";Dysfonction;"[""I49.8"";""H90.5""]";[];0;5981;31
Dysfonction placentaire;P02.2;Dysfonction;"[""P02.2""]";[];0;5982;23
Échec ou Dysfonction d’appareils et de produits médico-techniques (durant une intervention) (après implantation) (durant leur utilisation);Y82.8!;Dysfonction;"[""Y82.8""]";[];0;5983;138
Saignements Dysfonctionnels ou fonctionnels de l’utérus ou du vagin ;N93.8;Dysfonctionnels;"[""N93.8""]";[];0;5984;68
Syndrome de Dysfonctionnement euthyroïdien;E07.8;Dysfonctionnement;"[""E07.8""]";[];0;5985;42
Dysfonctionnement hypophysaire;E23.7;Dysfonctionnement;"[""E23.7""]";[];0;5986;30
Dysfonctionnement pluriglandulaire;E31;Dysfonctionnement;"[""E31""]";[];0;5987;34
Dysfonctionnement neurovégétatif somatoform: Système respiratoire;F45.33;Dysfonctionnement;"[""F45.33""]";[];0;5988;65
Dysfonctionnement neurovégétatif somatoform: Appareil uro-génital;F45.34;Dysfonctionnement;"[""F45.34""]";[];0;5989;65
Dysfonctionnement neurovégétatif somatoform: Plusieurs organes et systèmes;F45.37;Dysfonctionnement;"[""F45.37""]";[];0;5990;74
Dysfonctionnement neurovégétatif somatoform: Autres organes et systèmes;F45.38;Dysfonctionnement;"[""F45.38""]";[];0;5991;71
"Dysfonctionnement sexuel; non dû à un trouble ou à une maladie organique";F52;Dysfonctionnement;"[""F52""]";[];0;5992;72
Dysfonctionnement érectile psychogène;F52.2;Dysfonctionnement;"[""F52.2""]";[];0;5993;37
Dysfonctionnement du sphincter rectal;K59.9;Dysfonctionnement;"[""K59.9""]";[];0;5994;37
Dysfonctionnement de la symphyse pubienne;M25.55;Dysfonctionnement;"[""M25.55""]";[];0;5995;41
Dysfonctionnement segmentaire et somatique;M99.0;Dysfonctionnement;"[""M99.0""]";[];0;5996;42
Dysfonctionnement de la vessie neurogène ;N31.9;Dysfonctionnement;"[""N31.9""]";[];0;5997;41
Dysfonctionnement du placenta;O43.8;Dysfonctionnement;"[""O43.8""]";[];0;5998;29
"Syndrome de fibrose pulmonaire-déficit immunitaire-Dysgénésie gonadique 46;XX";"D82.8; J84.1";Dysgénésie;"[""D82.8"";""J84.1""]";[];0;5999;77
"Dysgénésie gonadique partielle 46;XY";Q56.1;Dysgénésie;"[""Q56.1""]";[];0;6000;36
"Syndrome de Dysgénésie ovarienne 46;XX-petite taille";Q96.8;Dysgénésie;"[""Q96.8""]";[];0;6001;52
Dyshidrose [pompholyx];L30.1;Dyshidrose;"[""L30.1""]";[];0;6002;22
Dyshormonosynthèse thyroïdienne;E03.0;Dyshormonosynthèse;"[""E03.0""]";[];0;6003;31
Dyskinésie;G24;Dyskinésie;"[""G24""]";[];0;6004;10
Dyskinésie tardive;G24.0;Dyskinésie;"[""G24.0""]";[];0;6005;18
Dyskinésie familiale avec myokymie faciale;"G24.8; G51.4";Dyskinésie;"[""G24.8"";""G51.4""]";[];0;6006;42
Dyskinésie ;G24.9;Dyskinésie;"[""G24.9""]";[];0;6007;11
Syndrome d’épilepsie généralisée-Dyskinésie paroxystique;"G40.3; G24.8";Dyskinésie;"[""G40.3"";""G24.8""]";[];0;6008;56
Dysmaturité pulmonaire;P27.0;Dysmaturité;"[""P27.0""]";[];0;6009;22
Dysménorrhée primaire;N94.4;Dysménorrhée;"[""N94.4""]";[];0;6010;21
Dysménorrhée secondaire;N94.5;Dysménorrhée;"[""N94.5""]";[];0;6011;23
Syndrome de malformation de Klippel-Feil-myopathie-Dysmorphie faciale;Q76.1;Dysmorphie;"[""Q76.1""]";[];0;6012;69
Dysostose oculo-mandibulaire;Q75.5;Dysostose;"[""Q75.5""]";[];0;6013;28
Dysostose spondylo-costale autosomique dominante;Q76.8;Dysostose;"[""Q76.8""]";[];0;6014;48
Dyspareunie non organique;F52.6;Dyspareunie;"[""F52.6""]";[];0;6015;25
Dyspareunie;N94.1;Dyspareunie;"[""N94.1""]";[];0;6016;11
Dyspepsie allergique fonctionnelle;K30;Dyspepsie;"[""K30""]";[];0;6017;34
Dysphagie sidéropénique;D50.1;Dysphagie;"[""D50.1""]";[];0;6018;23
Dysphagie;R13;Dysphagie;"[""R13""]";[];0;6019;9
Dysphagie nécessitant une surveillance pendant la prise de nourriture;R13.0;Dysphagie;"[""R13.0""]";[];0;6020;69
Dysphonie;R49.0;Dysphonie;"[""R49.0""]";[];0;6021;9
Leucémie myéloïde aiguë avec Dysplasie multilinéaire;C92.8;Dysplasie;"[""C92.8""]";[];0;6022;52
Syndrome de Dysplasie osseuse à membres courts-déficit immunitaire combiné sévère;D82.2;Dysplasie;"[""D82.2""]";[];0;6023;81
Dysplasie valvulaire pulmonaire;I37.0;Dysplasie;"[""I37.0""]";[];0;6024;31
Dysplasie des ongles autosomique dominante;L60.3;Dysplasie;"[""L60.3""]";[];0;6025;42
Dysplasie fibreuse (localisée);M85.0;Dysplasie;"[""M85.0""]";[];0;6026;30
Dysplasie fibreuse monostotique de localisations multiple;M85.00;Dysplasie;"[""M85.00""]";[];0;6027;57
"Dysplasie fibreuse monostotique; région de l’épaule";M85.01;Dysplasie;"[""M85.01""]";[];0;6028;51
"Dysplasie fibreuse monostotique; main";M85.04;Dysplasie;"[""M85.04""]";[];0;6029;37
"Dysplasie fibreuse monostotique; jambe";M85.06;Dysplasie;"[""M85.06""]";[];0;6030;38
"Dysplasie fibreuse monostotique; pied";M85.07;Dysplasie;"[""M85.07""]";[];0;6031;37
Dysplasie fibreuse des os;M85.09;Dysplasie;"[""M85.09""]";[];0;6032;25
Dysplasie de bas grade de la prostate;N42.3;Dysplasie;"[""N42.3""]";[];0;6033;37
Dysplasie légère du vagin;N89.0;Dysplasie;"[""N89.0""]";[];0;6034;25
Dysplasie moyenne du vagin;N89.1;Dysplasie;"[""N89.1""]";[];0;6035;26
Dysplasie sévère du vagin ;N89.2;Dysplasie;"[""N89.2""]";[];0;6036;26
Dysplasie légère de la vulve;N90.0;Dysplasie;"[""N90.0""]";[];0;6037;28
Dysplasie moyenne de la vulve;N90.1;Dysplasie;"[""N90.1""]";[];0;6038;29
Dysplasie sévère de la vulve ;N90.2;Dysplasie;"[""N90.2""]";[];0;6039;29
Dysplasie du septum et des voies optiques;Q04.4;Dysplasie;"[""Q04.4""]";[];0;6040;41
Hypoplasie et Dysplasie du poumon;Q33.6;Dysplasie;"[""Q33.6""]";[];0;6041;33
TD [Dysplasie thanatophore];Q77.1;Dysplasie;"[""Q77.1""]";[];0;6042;27
Dysplasie immuno-osseuse de Schimke;"Q77.7; D82.8";Dysplasie;"[""Q77.7"";""D82.8""]";[];0;6043;35
Dysplasie des ongles autosomique récessive;Q84.6;Dysplasie;"[""Q84.6""]";[];0;6044;42
Maladie due au VIH avec Dyspnée;"B23.8; R06.0";Dyspnée;"[""B23.8"";""R06.0""]";[];0;6045;31
Dyspnée;R06.0;Dyspnée;"[""R06.0""]";[];0;6046;7
Syndrome d’épilepsie rolandique-Dyspraxie de la parole;"G40.08; R48.2";Dyspraxie;"[""G40.08"";""R48.2""]";[];0;6047;54
Dysprothrombinémie;D68.21;Dysprothrombinémie;"[""D68.21""]";[];0;6048;18
Examens liés à une prédisposition aux Dysrythmies malignes;Z01.80;Dysrythmies;"[""Z01.80""]";[];0;6049;58
Dyssynergie vésicosphinctérienne liée à une lésion de la moelle épinière;G95.84;Dyssynergie;"[""G95.84""]";[];0;6050;72
Dystocie due à une position et une présentation anormales du fœtus;O64;Dystocie;"[""O64""]";[];0;6051;66
Dystocie due à une présentation du siège;O64.1;Dystocie;"[""O64.1""]";[];0;6052;40
Dystocie due à une présentation de la face;O64.2;Dystocie;"[""O64.2""]";[];0;6053;42
Dystocie due à une présentation du front;O64.3;Dystocie;"[""O64.3""]";[];0;6054;40
Dystocie due à une présentation complexe;O64.5;Dystocie;"[""O64.5""]";[];0;6055;40
Dystocie due à d’autres positions et présentations anormales;O64.8;Dystocie;"[""O64.8""]";[];0;6056;60
Dystocie due à une anomalie pelvienne de la mère;O65;Dystocie;"[""O65""]";[];0;6057;48
Dystocie due à d’autres anomalies pelviennes de la mère;O65.8;Dystocie;"[""O65.8""]";[];0;6058;55
Dystocie due à une Dystocie des épaules;O66.0;Dystocie;"[""O66.0""]";[];0;6059;39
Dystocie gémellaire;O66.1;Dystocie;"[""O66.1""]";[];0;6060;19
Dystocie due à un fœtus anormalement gros;O66.2;Dystocie;"[""O66.2""]";[];0;6061;41
Dystonie idiopathique non familiale;G24.2;Dystonie;"[""G24.2""]";[];0;6062;35
Dystonie cervicale combinée;G24.3;Dystonie;"[""G24.3""]";[];0;6063;27
Dystonie-parkinsonisme associées à PLA2G6;"G24.1; G21.8";Dystonie-parkinsonisme;"[""G24.1"";""G21.8""]";[];0;6064;41
Dystrophie rétinienne au cours de lipidose systémique;"E75.6†; H36.8*";Dystrophie;"[""E75.6"";""H36.8""]";[];0;6065;53
Dystrophie hépatique chronique;K72.18;Dystrophie;"[""K72.18""]";[];0;6066;30
Dystrophie de la vulve;N90.4;Dystrophie;"[""N90.4""]";[];0;6067;22
Dysurie;R30.0;Dysurie;"[""R30.0""]";[];0;6068;7
Privation d’Eau;T73.1;Eau;"[""T73.1""]";[];0;6069;15
Étourdissements et Éblouissements;R42;Éblouissements;"[""R42""]";[];0;6070;33
Fièvre Ebola;A98.4;Ebola;"[""A98.4""]";[];0;6071;12
Maladie d’Ebstein;Q22.5;Ebstein;"[""Q22.5""]";[];0;6072;17
Ecchymoses spontanées;R23.3;Ecchymoses;"[""R23.3""]";[];0;6073;21
"Fissure; Échancrure et fente nasales";Q30.2;Échancrure;"[""Q30.2""]";[];0;6074;36
"Troubles fonctionnels; Échec et rejet d’une greffe de rein";T86.1;Échec;"[""T86.1""]";[];0;6075;58
"Troubles fonctionnels; Échec et rejet d’une greffe de foie";T86.4;Échec;"[""T86.4""]";[];0;6076;58
Échec et rejet d’une greffe de peau;T86.5;Échec;"[""T86.5""]";[];0;6077;35
Echec et rejet d’autres organes et tissus greffés;T86.8;Échec;"[""T86.8""]";[];0;6078;49
Echec et rejet d’autres organes et tissus greffés: Greffe de poumon;T86.81;Échec;"[""T86.81""]";[];0;6079;67
Echec et rejet d’autres organes et tissus greffés: Greffe de pancréas;T86.82;Échec;"[""T86.82""]";[];0;6080;69
Echec et rejet d’autres organes et tissus greffés: Autres organes ou tissus greffés;T86.88;Échec;"[""T86.88""]";[];0;6081;83
Échinococcose kystique du foie;"B67.0†; K77.0*";Échinococcose;"[""B67.0"";""K77.0""]";[];0;6082;30
Échinococcose kystique du poumon;"B67.1†; J99.8*";Échinococcose;"[""B67.1"";""J99.8""]";[];0;6083;32
Échinococcose kystique des os;"B67.2†; M90.29*";Échinococcose;"[""B67.2"";""M90.29""]";[];0;6084;29
"Infections à Echinococcus granulosus [Echinococcose kystique]; autres et à localisations multiples";B67.3;Échinococcose;"[""B67.3""]";[];0;6085;98
Échinococcose du foie;"B67.8†; K77.0*";Échinococcose;"[""B67.8"";""K77.0""]";[];0;6086;21
Echinococcose ;B67.9;Échinococcose;"[""B67.9""]";[];0;6087;14
Echinococcose de l’orbite;"B67.9†; H06.1*";Échinococcose;"[""B67.9"";""H06.1""]";[];0;6088;25
Kyste hydatique du foie à Echinococcus granulosus;B67.0;Echinococcus granulosus;"[""B67.0""]";[];0;6089;49
Infection de la thyroïde à Echinococcus granulosus;"B67.3†; E35.0*";Echinococcus granulosus;"[""B67.3"";""E35.0""]";[];0;6090;50
Résultats Échographiques anormaux au cours de l’examen prénatal systématique de la mère;O28.3;Échographiques;"[""O28.3""]";[];0;6091;87
Eclampsie au cours de la grossesse;O15.0;Eclampsie;"[""O15.0""]";[];0;6092;34
Eclampsie au cours du travail;O15.1;Eclampsie;"[""O15.1""]";[];0;6093;29
Eclampsie au cours de la puerpéralité;O15.2;Eclampsie;"[""O15.2""]";[];0;6094;37
Eclampsie ;O15.9;Eclampsie;"[""O15.9""]";[];0;6095;10
Écoulement aigu et subaigu de l’oreille moyenne;H65.0;Écoulement;"[""H65.0""]";[];0;6096;47
Otalgie et Écoulement par l’oreille;H92;Écoulement;"[""H92""]";[];0;6097;35
Écoulement par le mamelon;N64.5;Écoulement;"[""N64.5""]";[];0;6098;25
Écoulement pénien;R36;Écoulement;"[""R36""]";[];0;6099;17
Résultats anormaux de: Écoulement du mamelon;R89;Écoulement;"[""R89""]";[];0;6100;44
Écrasement de la face;S07.0;Écrasement;"[""S07.0""]";[];0;6101;21
Écrasement d’autres parties de la tête;S07.8;Écrasement;"[""S07.8""]";[];0;6102;38
Écrasement du cou;S17;Écrasement;"[""S17""]";[];0;6103;17
Écrasement du larynx et de la trachée;S17.0;Écrasement;"[""S17.0""]";[];0;6104;37
Écrasement d’autres parties du cou;S17.8;Écrasement;"[""S17.8""]";[];0;6105;34
Écrasement du thorax;S28.0;Écrasement;"[""S28.0""]";[];0;6106;20
Écrasement des organes génitaux externes;S38.0;Écrasement;"[""S38.0""]";[];0;6107;40
Écrasement de la hanche;S77.0;Écrasement;"[""S77.0""]";[];0;6108;23
Écrasement de la jambe;S87;Écrasement;"[""S87""]";[];0;6109;22
Écrasement du genou;S87.0;Écrasement;"[""S87.0""]";[];0;6110;19
Écrasement d’un (des) orteil(s);S97.1;Écrasement;"[""S97.1""]";[];0;6111;31
Écrasements de plusieurs parties du corps;T04;Écrasement;"[""T04""]";[];0;6112;41
Écrasement de la tête avec écrasement du cou;T04.0;Écrasement;"[""T04.0""]";[];0;6113;44
Écrasement de plusieurs parties de(s) membre(s) supérieur(s);T04.2;Écrasement;"[""T04.2""]";[];0;6114;60
Écrasement de plusieurs parties de(s) membre(s) inférieur(s);T04.3;Écrasement;"[""T04.3""]";[];0;6115;60
Écrasement de plusieurs parties de(s) membre(s) supérieur(s) avec membre(s) inférieur(s);T04.4;Écrasement;"[""T04.4""]";[];0;6116;88
Ectopie testiculaire unilatérale ou bilatérale;Q53.0;Ectopie;"[""Q53.0""]";[];0;6117;46
Ectopie vésicale;Q64.1;Ectopie;"[""Q64.1""]";[];0;6118;16
Thyréotoxicose due à des nodules thyroïdiens Ectopiques;E05.3;Ectopique;"[""E05.3""]";[];0;6119;55
"Sécrétion hormonale Ectopique; non classée ailleurs";E34.2;Ectopique;"[""E34.2""]";[];0;6120;51
Tissu Ectopique intrapulmonaire (congénital);Q33.5;Ectopique;"[""Q33.5""]";[];0;6121;44
Ectropion palpébral;H02.1;Ectropion;"[""H02.1""]";[];0;6122;19
Ectropion congénital;Q10.1;Ectropion;"[""Q10.1""]";[];0;6123;20
Eczéma herpétique;B00.0;Eczéma;"[""B00.0""]";[];0;6124;17
Déficit immunitaire avec thrombocytopénie et Eczéma;D82.0;Eczéma;"[""D82.0""]";[];0;6125;51
Eczéma d’irritation;L30.4;Eczéma;"[""L30.4""]";[];0;6126;19
Eczéma goutteux;"M10.99†; L99.8*";Eczéma;"[""M10.99"";""L99.8""]";[];0;6127;15
Education de la vision [orthoptique];Z50.6!;Éducation;"[""Z50.6""]";[];0;6128;36
Syndrome d’Edwards et syndrome de Patau;Q91;Edwards;"[""Q91""]";[];0;6129;39
Electro-encéphalogramme anormal [EEG];R94.0;EEG;"[""R94.0""]";[];0;6130;37
Insuffisance cardiaque droite primaire avec symptôme en cas d’Effort important;"I50.00; I50.03!";Effort;"[""I50.00"";""I50.03""]";[];0;6131;78
Insuffisance cardiaque droite primaire avec symptôme en cas d’Effort léger;"I50.00; I50.04!";Effort;"[""I50.00"";""I50.04""]";[];0;6132;74
Insuffisance cardiaque droite avec symptôme en cas d’Effort important;"I50.01; I50.03!";Effort;"[""I50.01"";""I50.03""]";[];0;6133;69
Insuffisance cardiaque droite avec symptôme en cas d’Effort léger;"I50.01; I50.04!";Effort;"[""I50.01"";""I50.04""]";[];0;6134;65
Insuffisance cardiaque gauche: Avec symptôme en cas d’Effort important;I50.12;Effort;"[""I50.12""]";[];0;6135;70
Insuffisance cardiaque gauche: Avec symptôme en cas d’Effort léger;I50.13;Effort;"[""I50.13""]";[];0;6136;66
"Hémorroïdes (avec saignement) avec procidence à l’Effort; spontanément réductible";K64.1;Effort;"[""K64.1""]";[];0;6137;81
"Hémorroïdes (avec saignement) avec procidence à l’Effort; spontanément réductible; réintroduction manuelle possible";K64.2;Effort;"[""K64.2""]";[];0;6138;115
